0,92,67
1,91,66
2,90,65
3,89,65
4,88,65
5,87,65
6,86,65
7,85,65
8,85,65
9,86,64
10,85,65
11,86,64
12,85,65
13,87,64
14,86,64
15,86,63
16,85,64
17,87,62
18,87,63
19,87,64
20,87,64
21,87,66
22,88,65
23,91,63
24,91,63
25,93,63
26,93,64
27,92,61
28,94,59
29,95,61
30,95,61
31,94,62
32,96,61
33,94,63
34,95,61
35,94,63
36,95,62
37,95,63
38,96,62
39,95,64
40,93,63
41,93,63
42,92,63
43,90,63
44,88,66
45,85,64
46,84,64
47,82,65
48,79,66
49,77,65
50,76,66
51,73,66
52,71,67
53,70,67
54,68,69
55,65,72
56,66,72
57,63,69
58,64,72
59,62,70
60,62,71
61,63,71
62,62,73
63,62,73
64,62,74
65,63,71
66,62,70
67,61,70
68,62,71
69,63,72
70,65,71
71,64,71
72,65,70
73,63,68
74,63,65
75,65,64
76,67,65
77,67,63
78,66,61
79,66,60
80,69,59
81,70,59
82,72,58
83,74,56
84,77,58
85,82,58
86,84,58
87,88,56
88,92,56
89,95,57
90,101,58
91,105,59
92,104,58
93,105,58
94,110,59
95,106,58
96,108,60
97,108,59
98,108,60
99,109,61
100,106,61
101,105,62
102,105,62
103,101,61
104,99,60
105,96,60
106,93,63
107,90,61
108,89,60
109,87,60
110,85,60
111,83,60
112,81,60
113,80,60
114,78,60
115,78,58
116,77,60
117,77,60
118,77,59
119,76,58
120,77,58
121,76,60
122,76,59
123,76,60
124,76,60
125,76,58
126,76,58
127,74,55
128,75,57
129,75,58
130,74,57
131,76,56
132,76,57
133,75,56
134,75,56
135,75,55
136,75,55
137,74,54
138,75,55
139,75,55
140,76,56
141,77,57
142,78,55
143,80,56
144,79,56
145,80,55
146,80,55
147,79,55
148,80,56
149,82,56
150,83,54
151,81,56
152,81,55
153,82,53
154,82,54
155,82,55
156,82,53
157,84,55
158,83,55
159,83,55
160,82,54
161,83,56
162,82,55
163,81,56
164,81,57
165,82,58
166,83,60
167,83,62
168,84,59
169,84,59
170,85,59
171,85,61
172,85,62
173,85,62
174,87,64
175,86,63
176,87,64
177,85,64
178,85,65
179,85,65
180,86,64
181,86,63
182,86,65
183,88,63
184,89,63
185,89,65
186,91,67
187,91,67
188,93,69
189,93,70
190,94,73
191,95,73
192,96,73
193,98,74
194,100,74
195,100,74
196,100,75
197,103,75
198,105,77
199,106,80
200,107,80
201,107,79
202,109,79
203,112,81
204,113,83
205,114,80
206,117,83
207,116,79
208,117,79
209,119,79
210,117,78
211,115,75
212,112,73
213,107,72
214,101,70
215,97,69
216,93,67
217,90,68
218,85,68
219,82,67
220,80,67
221,76,65
222,74,65
223,71,66
224,69,67
225,67,66
226,66,65
227,64,65
228,64,65
229,64,66
230,65,67
231,67,66
232,68,66
233,70,67
234,70,67
235,74,68
236,76,70
237,78,66
238,80,66
239,81,68
240,82,68
241,84,71
242,85,70
243,86,68
244,87,67
245,88,68
246,90,71
247,89,71
248,90,69
249,89,69
250,87,68
251,86,67
252,85,65
253,85,65
254,84,66
255,83,64
256,83,64
